gw_timestamp,time_stamp,err_flag,wind_velocity,wind_direction,temperature,humidity,air_pressure,illuminance,rain_level,ultra_violet_a,ultra_violet_b,acceleration_x,acceleration_y,acceleration_z,inclination_xz,inclination_yz,max_wind_velocity,direct_max_wind_velocity,max_inst_wind_velocity,direct_max_inst_wind_velocity
2023-04-23 19:52:35 +07,2023-04-23 19:52:35 +07,32,0.896,206.300003,33,59,1005,0,0,0.02,0,0,0,1,3.8,7.5,1.731,204,2.453,232
2023-04-23 20:02:35 +07,2023-04-23 20:02:35 +07,32,0.475,194.5,32,60,1006,0,0,0.02,0,0,0,1,3.8,7.5,1.096,200,2.092,148
2023-04-23 20:12:35 +07,2023-04-23 20:12:35 +07,32,0.491,185.199997,32,61,1006,0,0,0.02,0,0,0,1,3.8,7.5,0.824,219,1.655,159
2023-04-23 20:22:35 +07,2023-04-23 20:22:35 +07,32,0.515,211.899994,32,62,1006,0,0,0.02,0,0,0,1,3.8,7.5,0.946,249,2.16,218
2023-04-23 20:32:35 +07,2023-04-23 20:32:35 +07,32,0.499,176.199997,32,62,1006,0,0,0.02,0,0,0,1,3.8,7.5,0.988,168,1.965,171
2023-04-23 20:42:35 +07,2023-04-23 20:42:35 +07,32,0.547,172.899994,32,63,1006,0,0,0.02,0,0,0,1,3.8,7.5,0.878,152,1.656,187
2023-04-23 20:52:35 +07,2023-04-23 20:52:35 +07,32,0.551,199.800003,32,63,1007,0,0,0.02,0,0,0,1,3.8,7.5,1.216,197,2.592,173
2023-04-23 21:02:35 +07,2023-04-23 21:02:35 +07,32,0.823,160.300003,32,64,1007,0,0,0.02,0,0,0,1,3.8,7.5,1.294,155,2.221,155
2023-04-23 21:12:35 +07,2023-04-23 21:12:35 +07,32,0.651,152.600006,31,64,1007,0,0,0.02,0,0,0,1,3.8,7.5,1.266,158,2.141,153
2023-04-23 21:22:35 +07,2023-04-23 21:22:35 +07,32,0.835,184.199997,31,64,1007,0,0,0.02,0,0,0,1,3.8,7.5,1.205,170,2.191,193
2023-04-23 21:32:35 +07,2023-04-23 21:32:35 +07,32,0.62,186.699997,31,65,1007,0,0,0.02,0,0,0,1,3.8,7.5,1.464,174,2.213,181
2023-04-23 21:42:35 +07,2023-04-23 21:42:35 +07,32,0.658,208.899994,31,65,1007,0,0,0.02,0,0,0,1,3.8,7.5,1.001,227,1.883,164
2023-04-23 21:52:35 +07,2023-04-23 21:52:35 +07,32,0.297,0,31,66,1007,0,0,0.02,0,0,0,1,3.8,7.5,0.63,237,1.55,218
2023-04-23 22:02:35 +07,2023-04-23 22:02:35 +07,32,0.318,139.600006,31,67,1008,0,0,0.02,0,0,0,1,3.8,7.5,0.64,144,1.337,165
2023-04-23 22:12:35 +07,2023-04-23 22:12:35 +07,32,0.606,145.300003,31,68,1008,0,0,0.02,0,0,0,1,3.8,7.5,0.885,177,1.823,145
2023-04-23 22:22:35 +07,2023-04-23 22:22:35 +07,32,0.613,142.300003,31,69,1007,0,0,0.02,0,0,0,1,3.8,7.5,1.171,149,2.239,171
2023-04-23 22:32:35 +07,2023-04-23 22:32:35 +07,32,0.679,179.699997,31,70,1007,0,0,0.02,0,0,0,1,3.8,7.6,1.01,160,2.076,142
2023-04-23 22:42:35 +07,2023-04-23 22:42:35 +07,32,1.056,194.5,31,71,1008,0,0,0.02,0,0,0,1,3.8,7.6,1.891,159,2.879,162
2023-04-23 22:52:35 +07,2023-04-23 22:52:35 +07,32,1.046,167.899994,31,72,1008,0,0,0.02,0,0,0,1,3.8,7.6,1.798,189,2.731,173
2023-04-23 23:02:35 +07,2023-04-23 23:02:35 +07,32,0.731,135,31,72,1007,0,0,0.02,0,0,0,1,3.8,7.6,1.171,173,2.118,175
2023-04-23 23:12:35 +07,2023-04-23 23:12:35 +07,32,0.94,158.300003,31,73,1008,0,0,0.02,0,0,0,1,3.8,7.5,1.701,178,3.151,204
2023-04-23 23:22:35 +07,2023-04-23 23:22:35 +07,32,0.837,141.699997,31,73,1008,0,0,0.02,0,0,0,1,3.8,7.6,1.612,161,3.141,146
2023-04-23 23:32:35 +07,2023-04-23 23:32:35 +07,32,0.916,154.5,31,74,1008,0,0,0.02,0,0,0,1,3.8,7.6,1.776,172,3.588,194
2023-04-23 23:42:35 +07,2023-04-23 23:42:35 +07,32,0.713,145,31,74,1008,0,0,0.02,0,0,0,1,3.8,7.6,1.671,156,2.604,152
2023-04-23 23:52:35 +07,2023-04-23 23:52:35 +07,32,0.752,141.399994,30,74,1008,0,0,0.02,0,0,0,1,3.8,7.6,1.08,189,2.399,158
2023-04-24 00:02:35 +07,2023-04-24 00:02:35 +07,32,0.645,126.099998,30,75,1008,0,0,0.02,0,0,0,1,3.8,7.6,0.98,108,2.392,167
2023-04-24 00:12:35 +07,2023-04-24 00:12:35 +07,32,0.972,135.100006,30,75,1008,0,0,0.02,0,0,0,1,3.8,7.6,1.628,150,2.668,172
2023-04-24 00:22:35 +07,2023-04-24 00:22:35 +07,32,0.849,115.400002,30,76,1008,0,0,0.02,0,0,0,1,3.9,7.6,1.227,157,2.307,151
2023-04-24 00:32:35 +07,2023-04-24 00:32:35 +07,32,0.735,105.400002,30,76,1008,0,0,0.02,0,0,0,1,3.8,7.6,1.073,109,2.23,124
2023-04-24 00:42:35 +07,2023-04-24 00:42:35 +07,32,0.696,139,30,76,1008,0,0,0.02,0,0,0,1,3.8,7.6,1.394,141,2.771,135
2023-04-24 00:52:35 +07,2023-04-24 00:52:35 +07,32,0.903,135.699997,30,76,1008,0,0,0.02,0,0,0,1,3.8,7.6,2.178,174,3.251,171
2023-04-24 01:02:35 +07,2023-04-24 01:02:35 +07,32,0.802,124.800003,30,76,1008,0,0,0.02,0,0,0,1,3.8,7.6,1.444,159,2.835,149
2023-04-24 01:12:35 +07,2023-04-24 01:12:35 +07,32,0.724,113.300003,30,76,1008,0,0,0.02,0,0,0,1,3.9,7.6,1.044,125,1.964,144
2023-04-24 01:22:35 +07,2023-04-24 01:22:35 +07,32,0.801,117.5,30,76,1008,0,0,0.02,0,0,0,1,3.8,7.6,1.172,134,2.407,151
2023-04-24 01:32:35 +07,2023-04-24 01:32:35 +07,32,0.91,108.800003,30,77,1008,0,0,0.02,0,0,0,1,3.8,7.6,1.531,134,2.464,138
2023-04-24 01:42:35 +07,2023-04-24 01:42:35 +07,32,0.696,106.5,30,77,1008,0,0,0.02,0,0,0,1,3.8,7.6,0.958,134,1.702,135
2023-04-24 01:52:35 +07,2023-04-24 01:52:35 +07,32,0.629,95.099998,30,77,1008,0,0,0.02,0,0,0,1,3.8,7.6,0.763,110,1.3,106
2023-04-24 02:02:35 +07,2023-04-24 02:02:35 +07,32,0.773,94.5,30,78,1007,0,0,0.02,0,0,0,1,3.8,7.6,1.048,115,1.582,132
2023-04-24 02:12:35 +07,2023-04-24 02:12:35 +07,32,0.771,91.599998,30,78,1007,0,0,0.02,0,0,0,1,3.8,7.6,0.926,114,1.493,139
2023-04-24 02:22:35 +07,2023-04-24 02:22:35 +07,32,0.819,74.900002,30,78,1007,0,0,0.02,0,0,0,1,3.8,7.6,0.909,75,1.101,78
2023-04-24 02:32:35 +07,2023-04-24 02:32:35 +07,32,0.873,86.199997,30,79,1007,0,0,0.02,0,0,0,1,3.8,7.6,1.212,117,1.611,125
2023-04-24 02:42:35 +07,2023-04-24 02:42:35 +07,32,0.896,97.699997,30,79,1007,0,0,0.02,0,0,0,1,3.8,7.6,1.457,153,2.331,155
2023-04-24 02:52:35 +07,2023-04-24 02:52:35 +07,32,1.044,106.5,30,78,1007,0,0,0.02,0,0,0,1,3.8,7.6,1.956,147,3.126,131
2023-04-24 03:02:35 +07,2023-04-24 03:02:35 +07,32,0.996,131.5,30,78,1007,0,0,0.02,0,0,0,1,3.8,7.6,1.47,126,2.791,142
2023-04-24 03:12:35 +07,2023-04-24 03:12:35 +07,32,0.686,103,30,78,1007,0,0,0.02,0,0,0,1,3.8,7.6,0.845,125,1.495,244
2023-04-24 03:22:35 +07,2023-04-24 03:22:35 +07,32,0.744,84.099998,30,79,1007,0,0,0.02,0,0,0,1,3.8,7.6,0.88,90,1.15,123
2023-04-24 03:32:35 +07,2023-04-24 03:32:35 +07,32,0.809,90,29,79,1007,0,0,0.02,0,0,0,1,3.8,7.6,1.158,123,1.878,149
2023-04-24 03:42:35 +07,2023-04-24 03:42:35 +07,32,0.958,101.900002,29,79,1007,0,0,0.02,0,0,0,1,3.8,7.6,1.538,173,3.236,161
2023-04-24 03:52:35 +07,2023-04-24 03:52:35 +07,32,0.839,126.300003,29,79,1007,0,0,0.02,0,0,0,1,3.8,7.6,1.584,162,2.099,142
2023-04-24 04:02:35 +07,2023-04-24 04:02:35 +07,32,1.199,108.900002,30,79,1007,0,0,0.02,0,0,0,1,3.8,7.6,2.222,139,3.147,162
2023-04-24 04:12:35 +07,2023-04-24 04:12:35 +07,32,1.445,72.5,29,80,1007,0,0,0.02,0,0,0,1,3.8,7.6,2.004,72,2.489,57
2023-04-24 04:22:35 +07,2023-04-24 04:22:35 +07,32,1.341,71,29,81,1008,0,0,0.02,0,0,0,1,3.8,7.6,1.792,75,2.374,68
2023-04-24 04:32:35 +07,2023-04-24 04:32:35 +07,32,1.547,69.900002,29,82,1008,0,0,0.02,0,0,0,1,3.8,7.6,2.153,65,2.877,115
2023-04-24 04:42:35 +07,2023-04-24 04:42:35 +07,32,1.504,76.699997,29,83,1008,0,0,0.03,0,0,0,1,3.8,7.6,2.047,74,2.568,77
2023-04-24 04:52:35 +07,2023-04-24 04:52:35 +07,32,1.711,70,29,85,1008,0,0,0.03,0,0,0,1,3.8,7.6,2.314,75,2.999,59
2023-04-24 05:02:35 +07,2023-04-24 05:02:35 +07,32,1.492,75.800003,28,86,1008,0,0,0.02,0,0,0,1,3.8,7.6,1.976,78,2.685,78
2023-04-24 05:12:35 +07,2023-04-24 05:12:35 +07,32,1.394,77.199997,28,86,1008,0,0,0.02,0,0,0,1,3.8,7.6,2.028,83,2.719,67
2023-04-24 05:22:35 +07,2023-04-24 05:22:35 +07,32,1.887,78.300003,28,86,1008,0,0,0.03,0,0,0,1,3.8,7.6,2.483,75,3.383,112
2023-04-24 05:32:35 +07,2023-04-24 05:32:35 +07,32,1.752,74.400002,28,85,1009,0,0,0.02,0,0,0,1,3.8,7.6,2.47,76,3.316,67
2023-04-24 05:42:35 +07,2023-04-24 05:42:35 +07,32,1.756,85.5,28,85,1009,0,0,0.02,0,0,0,1,3.8,7.6,2.243,77,3.144,118
2023-04-24 05:52:35 +07,2023-04-24 05:52:35 +07,32,1.792,86.099998,28,85,1009,20,0,0.02,0,0,0,1,3.8,7.6,2.431,98,3.314,118
2023-04-24 06:02:35 +07,2023-04-24 06:02:35 +07,32,1.529,83.199997,28,85,1009,213,0,0.02,0,0,0,1,3.8,7.6,2.332,95,3.419,119
2023-04-24 06:12:35 +07,2023-04-24 06:12:35 +07,32,1.455,77.099998,28,84,1009,852,0,0.04,0,0,0,1,3.8,7.6,1.888,77,2.718,114
2023-04-24 06:22:35 +07,2023-04-24 06:22:35 +07,32,1.425,66.900002,28,84,1009,2020,0,0.06,0,0,0,1,3.8,7.6,1.994,58,2.756,51
2023-04-24 06:32:35 +07,2023-04-24 06:32:35 +07,32,1.248,71.400002,28,83,1009,3769,0,0.09,0,0,0,1,3.8,7.6,1.848,71,2.692,66
2023-04-24 06:42:35 +07,2023-04-24 06:42:35 +07,32,1.362,69.900002,28,82,1010,5949,0,0.12,0,0,0,1,3.8,7.6,1.914,73,2.388,69
2023-04-24 06:52:35 +07,2023-04-24 06:52:35 +07,32,1.47,66.699997,29,81,1010,7980,0,0.17,0,0,0,1,3.8,7.6,2.12,77,3.201,64
2023-04-24 07:02:35 +07,2023-04-24 07:02:35 +07,32,1.136,67.900002,29,80,1010,9820,0,0.21,0,0,0,1,3.9,7.6,1.584,64,2.11,75
2023-04-24 07:12:35 +07,2023-04-24 07:12:35 +07,32,1.274,74.5,29,79,1010,12258,0,0.26,0,0,0,1,3.9,7.6,1.648,74,2.594,63
2023-04-24 07:22:35 +07,2023-04-24 07:22:35 +07,32,1.04,82.199997,30,77,1010,14158,0,0.3,0,0,0,1,3.9,7.6,1.801,94,2.605,96
2023-04-24 07:32:35 +07,2023-04-24 07:32:35 +07,32,1.147,71.400002,31,74,1010,16008,0,0.34,0,0,0,1,3.9,7.6,1.943,57,2.664,42
2023-04-24 07:42:35 +07,2023-04-24 07:42:35 +07,32,1.363,63.400002,31,74,1011,18302,0,0.37,0,0,0,1,4,7.6,2.321,57,2.963,45
2023-04-24 07:52:35 +07,2023-04-24 07:52:35 +07,32,1.295,75,32,73,1011,22402,0,0.42,0,0,0,1,4,7.6,2.09,65,2.887,35
2023-04-24 08:02:35 +07,2023-04-24 08:02:35 +07,32,1.327,56.299999,32,72,1011,26223,0,0.45,0,0,0,1,4,7.6,2.528,35,3.273,30
2023-04-24 08:12:35 +07,2023-04-24 08:12:35 +07,32,1.001,62.099998,33,70,1011,28793,0,0.5,0,0,0,1,4,7.5,1.662,51,2.698,27
2023-04-24 08:22:35 +07,2023-04-24 08:22:35 +07,32,1.255,99.199997,33,69,1011,32042,0,0.55,0,0,0,1,4,7.6,1.697,100,2.938,121
2023-04-24 08:32:35 +07,2023-04-24 08:32:35 +07,32,1.298,93,33,69,1011,40235,0,0.66,0,0,0,1,4,7.6,2.111,56,2.923,63
2023-04-24 08:42:35 +07,2023-04-24 08:42:35 +07,32,1.058,72.599998,33,67,1011,47023,0,0.74,0,0,0,1,4,7.6,1.963,106,2.514,112
2023-04-24 08:52:35 +07,2023-04-24 08:52:35 +07,32,1.143,77.199997,34,65,1012,51283,0,0.76,0,0,0,1,4,7.5,2.1,65,2.936,69
2023-04-24 09:02:35 +07,2023-04-24 09:02:35 +07,32,0.722,129.699997,34,63,1012,57022,0,0.76,0,0,0,1,4,7.5,1.349,64,2.581,51
2023-04-24 09:12:35 +07,2023-04-24 09:12:35 +07,32,0.827,166.899994,35,60,1012,60302,0,0.76,0,0,0,1,4,7.6,1.338,206,2.298,158
2023-04-24 09:22:35 +07,2023-04-24 09:22:35 +07,32,0.795,165.5,35,60,1012,64101,0,0.76,0,0,0,1,4,7.6,2.023,168,2.909,127
2023-04-24 09:32:35 +07,2023-04-24 09:32:35 +07,32,0.908,211,35,59,1012,67465,0,0.76,0,0,0,1,4,7.5,2.044,173,2.839,158
2023-04-24 09:42:35 +07,2023-04-24 09:42:35 +07,32,0.653,228.199997,35,58,1012,66916,0,0.76,0,0,0,1,4,7.5,1.513,268,2.06,280
2023-04-24 09:52:35 +07,2023-04-24 09:52:35 +07,32,1.024,286,35,56,1011,72697,0,0.76,0,0,0,1,4.1,7.5,1.89,268,3.548,255
2023-04-24 10:02:35 +07,2023-04-24 10:02:35 +07,32,0.669,195.5,35,57,1011,47115,0,0.76,0,0,0,1,4,7.5,1.505,159,2.749,165
2023-04-24 10:12:35 +07,2023-04-24 10:12:35 +07,32,0.84,132.100006,35,57,1011,30066,0,0.76,0,0,0,1,3.9,7.5,1.773,158,2.438,154
2023-04-24 10:22:35 +07,2023-04-24 10:22:35 +07,32,0.575,289.399994,34,57,1011,35753,0,0.86,0,0,0,1,3.9,7.5,1.26,86,1.944,220
2023-04-24 10:32:35 +07,2023-04-24 10:32:35 +07,32,0.903,293.700012,34,55,1011,40405,0,0.92,0,0,0,1,3.9,7.5,1.855,313,2.215,319
2023-04-24 10:42:35 +07,2023-04-24 10:42:35 +07,32,0.606,239.899994,35,53,1011,34180,0,0.83,0,0,0,1,3.9,7.5,1.168,274,2.099,261
2023-04-24 10:52:35 +07,2023-04-24 10:52:35 +07,32,0.534,278.899994,35,51,1011,55453,0,1.06,0,0,0,1,3.9,7.5,1.143,279,2.021,247
2023-04-24 11:02:35 +07,2023-04-24 11:02:35 +07,32,0.453,215.5,36,51,1011,65858,0,1.16,0,0,0,1,3.9,7.5,0.936,175,1.602,168
2023-04-24 11:12:35 +07,2023-04-24 11:12:35 +07,32,0.419,188.600006,37,49,1011,73334,0,1.16,0,0,0,1,3.9,7.5,0.676,171,1.322,147
2023-04-24 11:22:35 +07,2023-04-24 11:22:35 +07,32,0.364,297.899994,37,48,1011,64794,0,1.16,0,0,0,1,3.9,7.5,0.897,300,1.553,298
2023-04-24 11:32:35 +07,2023-04-24 11:32:35 +07,32,1.014,115.099998,37,48,1010,103396,0,1.16,0,0,0,1,3.9,7.5,1.669,168,2.384,121
2023-04-24 11:42:35 +07,2023-04-24 11:42:35 +07,32,0.806,256.299988,37,49,1010,112081,0,1.16,0,0,0,1,3.9,7.5,1.479,259,2.344,287
2023-04-24 11:52:35 +07,2023-04-24 11:52:35 +07,32,1.029,262.700012,38,47,1010,123303,0,1.16,0,0,0,1,3.9,7.4,1.961,270,2.967,284
2023-04-24 12:02:35 +07,2023-04-24 12:02:35 +07,32,1.304,233,37,47,1010,128288,0,1.16,0,0,0,1,3.9,7.5,2.478,284,3.84,185
2023-04-24 12:12:35 +07,2023-04-24 12:12:35 +07,32,1.159,314.399994,37,49,1010,56692,0,1.16,0,0,0,1,3.9,7.4,1.843,313,2.654,310
2023-04-24 12:22:35 +07,2023-04-24 12:22:35 +07,32,0.701,335.799988,36,49,1009,58988,0,1.16,0,0,0,1,3.9,7.4,1.662,328,2.458,328
2023-04-24 12:32:35 +07,2023-04-24 12:32:35 +07,32,1.434,308.100006,36,49,1009,62549,0,1.16,0,0,0,1,3.9,7.5,2.936,267,4.195,254
2023-04-24 12:42:35 +07,2023-04-24 12:42:35 +07,32,0.957,285.299988,36,50,1009,45775,0,1.16,0,0,0,1,3.9,7.5,2.839,272,3.037,275
2023-04-24 12:52:35 +07,2023-04-24 12:52:35 +07,32,1.147,283.200012,36,49,1009,65784,0,1.16,0,0,0,1,3.9,7.5,2.125,294,2.876,297
2023-04-24 13:02:35 +07,2023-04-24 13:02:35 +07,32,0.431,289.5,37,47,1009,81660,0,1.16,0,0,0,1,3.9,7.4,0.773,298,1.703,275
2023-04-24 13:12:35 +07,2023-04-24 13:12:35 +07,32,1.17,186.300003,38,46,1008,91448,0,1.16,0,0,0,1,3.9,7.5,2.031,152,2.927,146
2023-04-24 13:22:35 +07,2023-04-24 13:22:35 +07,32,1.267,166.100006,37,47,1008,78641,0,1.16,0,0,0,1,3.8,7.5,2.19,165,2.859,156
2023-04-24 13:32:35 +07,2023-04-24 13:32:35 +07,32,0.762,222.899994,37,47,1008,37821,0,1.16,0,0,0,1,3.8,7.5,1.308,285,2.208,152
2023-04-24 13:42:35 +07,2023-04-24 13:42:35 +07,32,1.279,214,37,49,1008,37211,17,1.16,0,0,0,1,3.9,7.5,1.88,186,3.207,173
2023-04-24 13:52:35 +07,2023-04-24 13:52:35 +07,32,0.994,184.600006,35,59,1007,63776,148,1.31,0,0,0,1,3.8,7.5,2.136,170,3.569,183
2023-04-24 14:02:35 +07,2023-04-24 14:02:35 +07,32,0.601,165.800003,36,56,1007,75199,0,1.66,0,0,0,1,3.8,7.5,1.3,159,2.3,203
2023-04-24 14:12:35 +07,2023-04-24 14:12:35 +07,32,0.304,178.600006,37,50,1007,60416,0,1.66,0,0,0,1,3.8,7.5,0.747,181,1.707,177
2023-04-24 14:22:35 +07,2023-04-24 14:22:35 +07,32,0.757,256.100006,38,48,1007,44042,0,1.66,0,0,0,1,3.8,7.5,1.535,223,2.675,295
2023-04-24 14:32:35 +07,2023-04-24 14:32:35 +07,32,1.09,255.300003,37,49,1007,30127,0,1.17,0,0,0,1,3.9,7.5,1.55,269,3.183,240
2023-04-24 14:42:35 +07,2023-04-24 14:42:35 +07,32,1.252,238.5,36,51,1006,25849,0,0.64,0,0,0,1,3.9,7.5,1.967,258,3.184,217
2023-04-24 14:52:35 +07,2023-04-24 14:52:35 +07,32,1.211,256.700012,36,54,1006,28030,0,0.67,0,0,0,1,3.9,7.5,2.066,258,3.727,229
2023-04-24 15:02:35 +07,2023-04-24 15:02:35 +07,32,1.123,258.799988,36,54,1006,28671,0,0.68,0,0,0,1,3.9,7.5,1.983,254,3.452,264
2023-04-24 15:12:35 +07,2023-04-24 15:12:35 +07,32,1.304,264.600006,35,56,1006,29544,0,0.68,0,0,0,1,3.9,7.5,2.02,277,3.622,255
2023-04-24 15:22:35 +07,2023-04-24 15:22:35 +07,32,1.078,248.800003,35,55,1006,38653,0,0.79,0,0,0,1,3.8,7.5,1.946,248,3.333,227
2023-04-24 15:32:35 +07,2023-04-24 15:32:35 +07,32,1.208,277.700012,36,54,1006,45214,0,0.97,0,0,0,1,3.8,7.5,2.544,294,3.22,286
2023-04-24 15:42:35 +07,2023-04-24 15:42:35 +07,32,0.839,265.799988,36,54,1006,28824,0,0.66,0,0,0,1,3.8,7.5,1.442,296,2.338,210
2023-04-24 15:52:35 +07,2023-04-24 15:52:35 +07,32,0.874,263.799988,36,54,1006,21955,0,0.52,0,0,0,1,3.8,7.5,1.837,267,2.677,273
2023-04-24 16:02:35 +07,2023-04-24 16:02:35 +07,32,0.577,249.100006,36,53,1006,21421,0,0.51,0,0,0,1,3.8,7.5,1.361,238,2.792,231
2023-04-24 16:12:35 +07,2023-04-24 16:12:35 +07,32,0.623,242.800003,36,52,1006,41870,0,0.68,0,0,0,1,3.8,7.5,1.25,225,2.437,255
2023-04-24 16:22:35 +07,2023-04-24 16:22:35 +07,32,0.806,256.600006,37,49,1006,47102,0,0.77,0,0,0,1,3.8,7.5,1.283,255,2.021,262
2023-04-24 16:32:35 +07,2023-04-24 16:32:35 +07,32,0.553,215.100006,37,48,1006,38546,0,0.77,0,0,0,1,3.8,7.5,1.15,174,2.228,228
2023-04-24 16:42:35 +07,2023-04-24 16:42:35 +07,32,0.792,279,38,47,1006,40972,0,0.77,0,0,0,1,3.8,7.5,1.377,267,2.407,283
2023-04-24 16:52:35 +07,2023-04-24 16:52:35 +07,32,0.754,270.799988,38,46,1006,36086,0,0.77,0,0,0,1,3.7,7.4,1.972,267,2.823,278
2023-04-24 17:02:35 +07,2023-04-24 17:02:35 +07,32,0.97,282.600006,38,46,1006,30514,0,0.77,0,0,0,1,3.8,7.4,1.865,284,2.648,289
2023-04-24 17:12:35 +07,2023-04-24 17:12:35 +07,32,0.575,280,38,46,1006,24730,0,0.77,0,0,0,1,3.8,7.4,1.217,283,2.48,297
2023-04-24 17:22:35 +07,2023-04-24 17:22:35 +07,32,0.573,268.200012,38,44,1006,20486,0,0.77,0,0,0,1,3.8,7.5,1.475,274,1.927,272
2023-04-24 17:32:35 +07,2023-04-24 17:32:35 +07,32,1.024,75.199997,37,47,1006,15397,0,0.46,0,0,0,1,3.8,7.4,2.192,105,3.85,95
2023-04-24 17:42:35 +07,2023-04-24 17:42:35 +07,32,0.833,61.299999,36,49,1006,12124,0,0.21,0,0,0,1,3.8,7.5,1.53,58,2.551,51
2023-04-24 17:52:35 +07,2023-04-24 17:52:35 +07,32,0.732,83.800003,35,50,1006,9786,0,0.17,0,0,0,1,3.8,7.5,1.817,74,2.371,73
2023-04-24 18:02:35 +07,2023-04-24 18:02:35 +07,32,0.713,52.700001,35,50,1006,7496,0,0.13,0,0,0,1,3.8,7.5,1.43,69,2.066,92
2023-04-24 18:12:35 +07,2023-04-24 18:12:35 +07,32,0.323,93.800003,35,50,1006,5338,0,0.09,0,0,0,1,3.8,7.5,0.756,70,2.004,56
2023-04-24 18:22:35 +07,2023-04-24 18:22:35 +07,32,1.324,72,35,52,1006,3389,0,0.05,0,0,0,1,3.9,7.5,2.061,74,2.926,69
2023-04-24 18:32:35 +07,2023-04-24 18:32:35 +07,32,1.338,86.300003,34,53,1006,1644,0,0.03,0,0,0,1,3.9,7.5,2.715,70,3.415,58
2023-04-24 18:42:35 +07,2023-04-24 18:42:35 +07,32,1.076,94.099998,33,54,1006,635,0,0.02,0,0,0,1,3.8,7.5,2.429,187,4.697,176
2023-04-24 18:52:35 +07,2023-04-24 18:52:35 +07,32,0.9,126.300003,32,57,1006,97,0,0.02,0,0,0,1,3.8,7.5,1.735,154,3.202,146
2023-04-24 19:02:35 +07,2023-04-24 19:02:35 +07,32,0.31,113.599998,32,59,1006,0,0,0.02,0,0,0,1,3.9,7.5,1.02,140,1.173,254
2023-04-24 19:12:35 +07,2023-04-24 19:12:35 +07,32,0.21,0,32,60,1006,0,0,0.02,0,0,0,1,3.8,7.5,0.406,196,0.735,276
2023-04-24 19:22:35 +07,2023-04-24 19:22:35 +07,32,0.39,274.899994,32,60,1006,0,0,0.02,0,0,0,1,3.8,7.5,0.781,259,1.41,260
2023-04-24 19:32:35 +07,2023-04-24 19:32:35 +07,32,0.403,215.899994,32,59,1006,0,0,0.02,0,0,0,1,3.8,7.5,0.748,212,1.519,212
2023-04-24 19:42:35 +07,2023-04-24 19:42:35 +07,32,0.553,173.899994,32,59,1006,0,0,0.02,0,0,0,1,3.9,7.6,1.048,161,1.993,173
2023-04-24 19:52:35 +07,2023-04-24 19:52:35 +07,32,0.622,204.199997,32,60,1007,0,0,0.02,0,0,0,1,3.8,7.5,1.112,173,1.79,164
2023-04-24 20:02:35 +07,2023-04-24 20:02:35 +07,32,0.63,200.100006,32,59,1007,0,0,0.02,0,0,0,1,3.8,7.5,1.652,182,2.651,175
2023-04-24 20:12:35 +07,2023-04-24 20:12:35 +07,32,0.595,206.699997,32,57,1007,0,0,0.02,0,0,0,1,3.8,7.5,0.952,177,2.207,153
2023-04-24 20:22:35 +07,2023-04-24 20:22:35 +07,32,0.717,208.899994,32,60,1007,0,0,0.02,0,0,0,1,3.8,7.5,1.032,196,2.198,175
2023-04-24 20:32:35 +07,2023-04-24 20:32:35 +07,32,0.812,198,32,63,1007,0,0,0.01,0,0,0,1,3.8,7.5,1.127,215,2.1,218
2023-04-24 20:42:35 +07,2023-04-24 20:42:35 +07,32,0.628,185.899994,31,65,1007,0,0,0.02,0,0,0,1,3.8,7.5,1.262,194,2.313,172
2023-04-24 20:52:35 +07,2023-04-24 20:52:35 +07,32,0.579,171.699997,31,65,1007,0,0,0.02,0,0,0,1,3.8,7.5,1.519,146,2.666,139
2023-04-24 21:02:35 +07,2023-04-24 21:02:35 +07,32,0.431,216.899994,31,66,1007,0,0,0.02,0,0,0,1,3.8,7.5,0.633,188,1.64,164
2023-04-24 21:12:35 +07,2023-04-24 21:12:35 +07,32,0.355,192.100006,31,66,1007,0,0,0.02,0,0,0,1,3.8,7.5,0.721,150,1.377,146
2023-04-24 21:22:35 +07,2023-04-24 21:22:35 +07,32,0.404,168.800003,31,66,1007,0,0,0.02,0,0,0,1,3.8,7.5,0.605,184,1.266,160
2023-04-24 21:32:35 +07,2023-04-24 21:32:35 +07,32,0.476,145.600006,31,66,1007,0,0,0.02,0,0,0,1,3.8,7.5,0.799,152,1.473,154
2023-04-24 21:42:35 +07,2023-04-24 21:42:35 +07,32,0.415,175.5,31,67,1007,0,0,0.02,0,0,0,1,3.8,7.6,0.683,184,1.608,150
2023-04-24 21:52:35 +07,2023-04-24 21:52:35 +07,32,0.363,152.5,31,67,1008,0,0,0.02,0,0,0,1,3.8,7.6,0.64,170,0.991,213
2023-04-24 22:02:35 +07,2023-04-24 22:02:35 +07,32,0.464,128.399994,31,67,1008,0,0,0.02,0,0,0,1,3.8,7.6,0.934,136,1.883,167
2023-04-24 22:12:35 +07,2023-04-24 22:12:35 +07,32,0.472,130.699997,31,67,1008,0,0,0.01,0,0,0,1,3.8,7.6,0.833,152,1.567,150
2023-04-24 22:22:35 +07,2023-04-24 22:22:35 +07,32,0.551,146.399994,31,67,1008,0,0,0.02,0,0,0,1,3.8,7.6,0.899,151,1.966,147
2023-04-24 22:32:35 +07,2023-04-24 22:32:35 +07,32,0.494,171.300003,31,67,1008,0,0,0.02,0,0,0,1,3.8,7.6,0.962,178,1.776,141
